genero,distancia_prova,fase,atleta,nacionalidade,distancia_parcial,tempo_acumulado_seg,tempo_parcial_seg,percentual_tempo,velocidade_relativa
Men's,400,Heats,de TULLIO Marco,ITA,350,197.28,28.55,12.64,98.9
Men's,400,Heats,de TULLIO Marco,ITA,400,225.88,28.6,12.66,98.72
Men's,800,Final,FINKE Bobby,USA,50,26.23,26.23,5.62,111.14
Men's,800,Final,FINKE Bobby,USA,100,54.75,28.52,6.11,102.21
Men's,800,Final,FINKE Bobby,USA,150,83.28,28.53,6.12,102.18
Men's,800,Final,FINKE Bobby,USA,200,112.59,29.31,6.28,99.46
Men's,800,Final,FINKE Bobby,USA,250,141.72,29.13,6.25,100.07
Men's,800,Final,FINKE Bobby,USA,300,171.16,29.44,6.31,99.02
Men's,800,Final,FINKE Bobby,USA,350,200.34,29.18,6.26,99.9
Men's,800,Final,FINKE Bobby,USA,400,229.65,29.31,6.28,99.46
Men's,800,Final,FINKE Bobby,USA,450,258.82,29.17,6.25,99.94
Men's,800,Final,FINKE Bobby,USA,500,288.22,29.4,6.3,99.15
Men's,800,Final,FINKE Bobby,USA,550,317.85,29.63,6.35,98.38
Men's,800,Final,FINKE Bobby,USA,600,347.73,29.88,6.41,97.56
Men's,800,Final,FINKE Bobby,USA,650,377.61,29.88,6.41,97.56
Men's,800,Final,FINKE Bobby,USA,700,407.76,30.15,6.46,96.69
Men's,800,Final,FINKE Bobby,USA,750,437.84,30.08,6.45,96.91
Men's,800,Final,FINKE Bobby,USA,800,466.42,28.58,6.13,102.0
Men's,800,Final,GOEDEMANS Benjamin,AUS,50,26.64,26.64,5.66,110.44
Men's,800,Final,GOEDEMANS Benjamin,AUS,100,56.15,29.51,6.27,99.7
Men's,800,Final,GOEDEMANS Benjamin,AUS,150,85.71,29.56,6.28,99.53
Men's,800,Final,GOEDEMANS Benjamin,AUS,200,115.59,29.88,6.35,98.46
Men's,800,Final,GOEDEMANS Benjamin,AUS,250,145.47,29.88,6.35,98.46
Men's,800,Final,GOEDEMANS Benjamin,AUS,300,175.21,29.74,6.32,98.92
Men's,800,Final,GOEDEMANS Benjamin,AUS,350,205.13,29.92,6.36,98.33
Men's,800,Final,GOEDEMANS Benjamin,AUS,400,235.12,29.99,6.37,98.1
Men's,800,Final,GOEDEMANS Benjamin,AUS,450,264.92,29.8,6.33,98.72
Men's,800,Final,GOEDEMANS Benjamin,AUS,500,294.9,29.98,6.37,98.13
Men's,800,Final,GOEDEMANS Benjamin,AUS,550,324.89,29.99,6.37,98.1
Men's,800,Final,GOEDEMANS Benjamin,AUS,600,354.52,29.63,6.29,99.29
Men's,800,Final,GOEDEMANS Benjamin,AUS,650,384.34,29.82,6.33,98.66
Men's,800,Final,GOEDEMANS Benjamin,AUS,700,413.9,29.56,6.28,99.53
Men's,800,Final,GOEDEMANS Benjamin,AUS,750,443.2,29.3,6.22,100.41
Men's,800,Final,GOEDEMANS Benjamin,AUS,800,470.72,27.52,5.85,106.9
Men's,800,Final,JAOUADI Ahmed,TUN,50,26.21,26.21,5.74,108.95
Men's,800,Final,JAOUADI Ahmed,TUN,100,54.68,28.47,6.23,100.3
Men's,800,Final,JAOUADI Ahmed,TUN,150,83.62,28.94,6.33,98.67
Men's,800,Final,JAOUADI Ahmed,TUN,200,112.79,29.17,6.38,97.89
Men's,800,Final,JAOUADI Ahmed,TUN,250,141.74,28.95,6.34,98.64
Men's,800,Final,JAOUADI Ahmed,TUN,300,171.1,29.36,6.43,97.26
Men's,800,Final,JAOUADI Ahmed,TUN,350,199.94,28.84,6.31,99.01
Men's,800,Final,JAOUADI Ahmed,TUN,400,228.92,28.98,6.34,98.53
Men's,800,Final,JAOUADI Ahmed,TUN,450,257.7,28.78,6.3,99.22
Men's,800,Final,JAOUADI Ahmed,TUN,500,286.72,29.02,6.35,98.4
Men's,800,Final,JAOUADI Ahmed,TUN,550,315.4,28.68,6.28,99.56
Men's,800,Final,JAOUADI Ahmed,TUN,600,344.3,28.9,6.33,98.81
Men's,800,Final,JAOUADI Ahmed,TUN,650,372.63,28.33,6.2,100.79
Men's,800,Final,JAOUADI Ahmed,TUN,700,401.38,28.75,6.29,99.32
Men's,800,Final,JAOUADI Ahmed,TUN,750,429.66,28.28,6.19,100.97
Men's,800,Final,JAOUADI Ahmed,TUN,800,456.88,27.22,5.96,104.9
Men's,800,Final,JOHANSSON Victor,SWE,50,26.94,26.94,5.77,108.34
Men's,800,Final,JOHANSSON Victor,SWE,100,55.55,28.61,6.13,102.02
Men's,800,Final,JOHANSSON Victor,SWE,150,84.35,28.8,6.17,101.35
Men's,800,Final,JOHANSSON Victor,SWE,200,113.77,29.42,6.3,99.21
Men's,800,Final,JOHANSSON Victor,SWE,250,143.2,29.43,6.3,99.18
Men's,800,Final,JOHANSSON Victor,SWE,300,172.65,29.45,6.31,99.11
Men's,800,Final,JOHANSSON Victor,SWE,350,202.15,29.5,6.32,98.94
Men's,800,Final,JOHANSSON Victor,SWE,400,231.83,29.68,6.36,98.34
Men's,800,Final,JOHANSSON Victor,SWE,450,261.67,29.84,6.39,97.81
Men's,800,Final,JOHANSSON Victor,SWE,500,291.27,29.6,6.34,98.61
Men's,800,Final,JOHANSSON Victor,SWE,550,320.87,29.6,6.34,98.61
Men's,800,Final,JOHANSSON Victor,SWE,600,350.42,29.55,6.33,98.77
Men's,800,Final,JOHANSSON Victor,SWE,650,380.15,29.73,6.37,98.18
Men's,800,Final,JOHANSSON Victor,SWE,700,409.44,29.29,6.27,99.65
Men's,800,Final,JOHANSSON Victor,SWE,750,438.64,29.2,6.25,99.96
Men's,800,Final,JOHANSSON Victor,SWE,800,467.0,28.36,6.07,102.92
Men's,800,Final,MARTENS Lukas,GER,50,25.72,25.72,5.59,111.83
Men's,800,Final,MARTENS Lukas,GER,100,54.51,28.79,6.26,99.9
Men's,800,Final,MARTENS Lukas,GER,150,83.59,29.08,6.32,98.91
Men's,800,Final,MARTENS Lukas,GER,200,112.54,28.95,6.29,99.35
Men's,800,Final,MARTENS Lukas,GER,250,141.94,29.4,6.39,97.83
Men's,800,Final,MARTENS Lukas,GER,300,171.22,29.28,6.36,98.23
Men's,800,Final,MARTENS Lukas,GER,350,200.27,29.05,6.31,99.01
Men's,800,Final,MARTENS Lukas,GER,400,229.51,29.24,6.35,98.36
Men's,800,Final,MARTENS Lukas,GER,450,258.47,28.96,6.29,99.32
Men's,800,Final,MARTENS Lukas,GER,500,287.65,29.18,6.34,98.57
Men's,800,Final,MARTENS Lukas,GER,550,316.92,29.27,6.36,98.26
Men's,800,Final,MARTENS Lukas,GER,600,346.14,29.22,6.35,98.43
Men's,800,Final,MARTENS Lukas,GER,650,375.29,29.15,6.33,98.67
Men's,800,Final,MARTENS Lukas,GER,700,404.18,28.89,6.28,99.56
Men's,800,Final,MARTENS Lukas,GER,750,433.01,28.83,6.26,99.76
Men's,800,Final,MARTENS Lukas,GER,800,460.19,27.18,5.91,105.82
Men's,800,Final,SCHWARZ Sven,GER,50,26.38,26.38,5.74,108.97
Men's,800,Final,SCHWARZ Sven,GER,100,54.79,28.41,6.18,101.19
Men's,800,Final,SCHWARZ Sven,GER,150,83.55,28.76,6.25,99.96
Men's,800,Final,SCHWARZ Sven,GER,200,112.84,29.29,6.37,98.15
Men's,800,Final,SCHWARZ Sven,GER,250,141.74,28.9,6.28,99.47
Men's,800,Final,SCHWARZ Sven,GER,300,171.1,29.36,6.38,97.91
Men's,800,Final,SCHWARZ Sven,GER,350,200.06,28.96,6.3,99.27
Men's,800,Final,SCHWARZ Sven,GER,400,229.27,29.21,6.35,98.42
Men's,800,Final,SCHWARZ Sven,GER,450,258.12,28.85,6.27,99.64
Men's,800,Final,SCHWARZ Sven,GER,500,287.36,29.24,6.36,98.32
Men's,800,Final,SCHWARZ Sven,GER,550,316.48,29.12,6.33,98.72
Men's,800,Final,SCHWARZ Sven,GER,600,345.62,29.14,6.34,98.65
Men's,800,Final,SCHWARZ Sven,GER,650,374.63,29.01,6.31,99.1
Men's,800,Final,SCHWARZ Sven,GER,700,403.75,29.12,6.33,98.72
Men's,800,Final,SCHWARZ Sven,GER,750,432.78,29.03,6.31,99.03
Men's,800,Final,SCHWARZ Sven,GER,800,459.96,27.18,5.91,105.77
Men's,800,Final,TUNCELLI Kuzey,TUR,50,26.28,26.28,5.6,111.56
Men's,800,Final,TUNCELLI Kuzey,TUR,100,55.3,29.02,6.19,101.03
Men's,800,Final,TUNCELLI Kuzey,TUR,150,84.22,28.92,6.17,101.38
Men's,800,Final,TUNCELLI Kuzey,TUR,200,113.82,29.6,6.31,99.05
Men's,800,Final,TUNCELLI Kuzey,TUR,250,143.12,29.3,6.25,100.06
Men's,800,Final,TUNCELLI Kuzey,TUR,300,172.83,29.71,6.33,98.68
Men's,800,Final,TUNCELLI Kuzey,TUR,350,201.87,29.04,6.19,100.96
Men's,800,Final,TUNCELLI Kuzey,TUR,400,231.52,29.65,6.32,98.88
Men's,800,Final,TUNCELLI Kuzey,TUR,450,260.87,29.35,6.26,99.89
Men's,800,Final,TUNCELLI Kuzey,TUR,500,290.81,29.94,6.38,97.92
Men's,800,Final,TUNCELLI Kuzey,TUR,550,320.2,29.39,6.27,99.76
Men's,800,Final,TUNCELLI Kuzey,TUR,600,350.1,29.9,6.37,98.05
Men's,800,Final,TUNCELLI Kuzey,TUR,650,379.83,29.73,6.34,98.61
Men's,800,Final,TUNCELLI Kuzey,TUR,700,410.02,30.19,6.44,97.11
Men's,800,Final,TUNCELLI Kuzey,TUR,750,439.82,29.8,6.35,98.38
Men's,800,Final,TUNCELLI Kuzey,TUR,800,469.09,29.27,6.24,100.16
Men's,800,Final,WIFFEN Daniel,IRL,50,26.06,26.06,5.45,114.77
Men's,800,Final,WIFFEN Daniel,IRL,100,54.52,28.46,5.95,105.09
Men's,800,Final,WIFFEN Daniel,IRL,150,83.08,28.56,5.97,104.73
Men's,800,Final,WIFFEN Daniel,IRL,200,112.15,29.07,6.07,102.89
Men's,800,Final,WIFFEN Daniel,IRL,250,141.33,29.18,6.1,102.5
Men's,800,Final,WIFFEN Daniel,IRL,300,170.83,29.5,6.16,101.39
Men's,800,Final,WIFFEN Daniel,IRL,350,200.59,29.76,6.22,100.5
Men's,800,Final,WIFFEN Daniel,IRL,400,230.89,30.3,6.33,98.71
Men's,800,Final,WIFFEN Daniel,IRL,450,261.4,30.51,6.38,98.03
Men's,800,Final,WIFFEN Daniel,IRL,500,292.74,31.34,6.55,95.44
Men's,800,Final,WIFFEN Daniel,IRL,550,323.8,31.06,6.49,96.3
Men's,800,Final,WIFFEN Daniel,IRL,600,354.84,31.04,6.49,96.36
Men's,800,Final,WIFFEN Daniel,IRL,650,385.58,30.74,6.42,97.3
Men's,800,Final,WIFFEN Daniel,IRL,700,416.82,31.24,6.53,95.74
Men's,800,Final,WIFFEN Daniel,IRL,750,448.02,31.2,6.52,95.87
Men's,800,Final,WIFFEN Daniel,IRL,800,478.56,30.54,6.38,97.94
Men's,800,Heats,AUBRY David,FRA,50,27.5,27.5,5.79,107.92
Men's,800,Heats,AUBRY David,FRA,100,56.91,29.41,6.19,100.91
Men's,800,Heats,AUBRY David,FRA,150,86.57,29.66,6.25,100.06
Men's,800,Heats,AUBRY David,FRA,200,116.17,29.6,6.23,100.26
Men's,800,Heats,AUBRY David,FRA,250,145.95,29.78,6.27,99.65
Men's,800,Heats,AUBRY David,FRA,300,175.46,29.51,6.21,100.57
Men's,800,Heats,AUBRY David,FRA,350,205.45,29.99,6.32,98.96
Men's,800,Heats,AUBRY David,FRA,400,235.13,29.68,6.25,99.99
Men's,800,Heats,AUBRY David,FRA,450,265.17,30.04,6.33,98.79
Men's,800,Heats,AUBRY David,FRA,500,294.71,29.54,6.22,100.46
Men's,800,Heats,AUBRY David,FRA,550,324.88,30.17,6.35,98.37
Men's,800,Heats,AUBRY David,FRA,600,354.4,29.52,6.22,100.53
Men's,800,Heats,AUBRY David,FRA,650,384.51,30.11,6.34,98.56
Men's,800,Heats,AUBRY David,FRA,700,414.35,29.84,6.28,99.45
Men's,800,Heats,AUBRY David,FRA,750,445.19,30.84,6.49,96.23
Men's,800,Heats,AUBRY David,FRA,800,474.83,29.64,6.24,100.12
Men's,800,Heats,BETLEHEM David,HUN,50,27.1,27.1,5.76,108.53
Men's,800,Heats,BETLEHEM David,HUN,100,56.37,29.27,6.22,100.48
Men's,800,Heats,BETLEHEM David,HUN,150,85.58,29.21,6.21,100.69
Men's,800,Heats,BETLEHEM David,HUN,200,115.29,29.71,6.31,98.99
Men's,800,Heats,BETLEHEM David,HUN,250,144.88,29.59,6.29,99.39
Men's,800,Heats,BETLEHEM David,HUN,300,174.52,29.64,6.3,99.23
Men's,800,Heats,BETLEHEM David,HUN,350,204.12,29.6,6.29,99.36
Men's,800,Heats,BETLEHEM David,HUN,400,233.94,29.82,6.34,98.63
Men's,800,Heats,BETLEHEM David,HUN,450,263.58,29.64,6.3,99.23
Men's,800,Heats,BETLEHEM David,HUN,500,293.38,29.8,6.33,98.69
Men's,800,Heats,BETLEHEM David,HUN,550,323.32,29.94,6.36,98.23
Men's,800,Heats,BETLEHEM David,HUN,600,353.22,29.9,6.35,98.36
Men's,800,Heats,BETLEHEM David,HUN,650,383.14,29.92,6.36,98.3
Men's,800,Heats,BETLEHEM David,HUN,700,413.0,29.86,6.35,98.5
Men's,800,Heats,BETLEHEM David,HUN,750,442.91,29.91,6.36,98.33
Men's,800,Heats,BETLEHEM David,HUN,800,470.57,27.66,5.88,106.33
Men's,800,Heats,COSTA Guilherme,BRA,50,26.82,26.82,5.6,111.59
Men's,800,Heats,COSTA Guilherme,BRA,100,56.02,29.2,6.1,102.49
Men's,800,Heats,COSTA Guilherme,BRA,150,85.67,29.65,6.19,100.94
Men's,800,Heats,COSTA Guilherme,BRA,200,115.47,29.8,6.22,100.43
Men's,800,Heats,COSTA Guilherme,BRA,250,145.14,29.67,6.2,100.87
Men's,800,Heats,COSTA Guilherme,BRA,300,174.9,29.76,6.22,100.56
Men's,800,Heats,COSTA Guilherme,BRA,350,204.63,29.73,6.21,100.66
Men's,800,Heats,COSTA Guilherme,BRA,400,234.74,30.11,6.29,99.39
Men's,800,Heats,COSTA Guilherme,BRA,450,265.16,30.42,6.35,98.38
Men's,800,Heats,COSTA Guilherme,BRA,500,295.7,30.54,6.38,97.99
Men's,800,Heats,COSTA Guilherme,BRA,550,326.2,30.5,6.37,98.12
Men's,800,Heats,COSTA Guilherme,BRA,600,357.09,30.89,6.45,96.88
Men's,800,Heats,COSTA Guilherme,BRA,650,387.69,30.6,6.39,97.8
Men's,800,Heats,COSTA Guilherme,BRA,700,418.48,30.79,6.43,97.2
Men's,800,Heats,COSTA Guilherme,BRA,750,449.18,30.7,6.41,97.48
Men's,800,Heats,COSTA Guilherme,BRA,800,478.84,29.66,6.19,100.9
Men's,800,Heats,EKK Ethan,CAN,50,27.23,27.23,5.75,108.63
Men's,800,Heats,EKK Ethan,CAN,100,56.64,29.41,6.21,100.58
Men's,800,Heats,EKK Ethan,CAN,150,86.4,29.76,6.29,99.4
Men's,800,Heats,EKK Ethan,CAN,200,116.5,30.1,6.36,98.28
Men's,800,Heats,EKK Ethan,CAN,250,146.29,29.79,6.29,99.3
Men's,800,Heats,EKK Ethan,CAN,300,176.61,30.32,6.41,97.56
Men's,800,Heats,EKK Ethan,CAN,350,206.51,29.9,6.32,98.93
Men's,800,Heats,EKK Ethan,CAN,400,236.9,30.39,6.42,97.34
Men's,800,Heats,EKK Ethan,CAN,450,266.78,29.88,6.31,99.0
Men's,800,Heats,EKK Ethan,CAN,500,297.08,30.3,6.4,97.63
Men's,800,Heats,EKK Ethan,CAN,550,326.92,29.84,6.3,99.13
Men's,800,Heats,EKK Ethan,CAN,600,357.11,30.19,6.38,97.98
Men's,800,Heats,EKK Ethan,CAN,650,386.96,29.85,6.31,99.1
Men's,800,Heats,EKK Ethan,CAN,700,416.73,29.77,6.29,99.37
Men's,800,Heats,EKK Ethan,CAN,750,445.78,29.05,6.14,101.83
Men's,800,Heats,EKK Ethan,CAN,800,473.3,27.52,5.81,107.49
Men's,800,Heats,FEI Liwei,CHN,50,27.32,27.32,5.8,107.75
Men's,800,Heats,FEI Liwei,CHN,100,56.89,29.57,6.28,99.55
Men's,800,Heats,FEI Liwei,CHN,150,86.78,29.89,6.35,98.49
Men's,800,Heats,FEI Liwei,CHN,200,116.18,29.4,6.24,100.13
Men's,800,Heats,FEI Liwei,CHN,250,145.91,29.73,6.31,99.02
Men's,800,Heats,FEI Liwei,CHN,300,175.19,29.28,6.22,100.54
Men's,800,Heats,FEI Liwei,CHN,350,205.27,30.08,6.39,97.87
Men's,800,Heats,FEI Liwei,CHN,400,234.68,29.41,6.24,100.1
Men's,800,Heats,FEI Liwei,CHN,450,264.77,30.09,6.39,97.83
Men's,800,Heats,FEI Liwei,CHN,500,294.57,29.8,6.33,98.79
Men's,800,Heats,FEI Liwei,CHN,550,324.39,29.82,6.33,98.72
Men's,800,Heats,FEI Liwei,CHN,600,353.91,29.52,6.27,99.72
Men's,800,Heats,FEI Liwei,CHN,650,383.99,30.08,6.39,97.87
Men's,800,Heats,FEI Liwei,CHN,700,413.51,29.52,6.27,99.72
Men's,800,Heats,FEI Liwei,CHN,750,443.16,29.65,6.29,99.29
Men's,800,Heats,FEI Liwei,CHN,800,471.01,27.85,5.91,105.7
Men's,800,Heats,FINKE Bobby,USA,50,26.68,26.68,5.75,108.7
Men's,800,Heats,FINKE Bobby,USA,100,55.49,28.81,6.21,100.66
Men's,800,Heats,FINKE Bobby,USA,150,84.28,28.79,6.2,100.73
Men's,800,Heats,FINKE Bobby,USA,200,113.61,29.33,6.32,98.88
Men's,800,Heats,FINKE Bobby,USA,250,142.52,28.91,6.23,100.32
Men's,800,Heats,FINKE Bobby,USA,300,171.92,29.4,6.34,98.64
Men's,800,Heats,FINKE Bobby,USA,350,201.2,29.28,6.31,99.05
Men's,800,Heats,FINKE Bobby,USA,400,230.5,29.3,6.31,98.98
Men's,800,Heats,FINKE Bobby,USA,450,259.8,29.3,6.31,98.98
Men's,800,Heats,FINKE Bobby,USA,500,289.05,29.25,6.3,99.15
Men's,800,Heats,FINKE Bobby,USA,550,318.24,29.19,6.29,99.35
Men's,800,Heats,FINKE Bobby,USA,600,347.6,29.36,6.33,98.78
Men's,800,Heats,FINKE Bobby,USA,650,377.06,29.46,6.35,98.44
Men's,800,Heats,FINKE Bobby,USA,700,406.63,29.57,6.37,98.08
Men's,800,Heats,FINKE Bobby,USA,750,435.84,29.21,6.29,99.29
Men's,800,Heats,FINKE Bobby,USA,800,464.02,28.18,6.07,102.91
Men's,800,Heats,GOEDEMANS Benjamin,AUS,50,26.57,26.57,5.67,110.24
Men's,800,Heats,GOEDEMANS Benjamin,AUS,100,55.89,29.32,6.26,99.9
Men's,800,Heats,GOEDEMANS Benjamin,AUS,150,85.07,29.18,6.23,100.38
Men's,800,Heats,GOEDEMANS Benjamin,AUS,200,114.66,29.59,6.31,98.99
Men's,800,Heats,GOEDEMANS Benjamin,AUS,250,144.06,29.4,6.27,99.63
Men's,800,Heats,GOEDEMANS Benjamin,AUS,300,173.6,29.54,6.3,99.16
Men's,800,Heats,GOEDEMANS Benjamin,AUS,350,203.07,29.47,6.29,99.39
Men's,800,Heats,GOEDEMANS Benjamin,AUS,400,232.87,29.8,6.36,98.29
Men's,800,Heats,GOEDEMANS Benjamin,AUS,450,262.45,29.58,6.31,99.02
Men's,800,Heats,GOEDEMANS Benjamin,AUS,500,292.49,30.04,6.41,97.51
Men's,800,Heats,GOEDEMANS Benjamin,AUS,550,322.34,29.85,6.37,98.13
Men's,800,Heats,GOEDEMANS Benjamin,AUS,600,352.51,30.17,6.44,97.09
Men's,800,Heats,GOEDEMANS Benjamin,AUS,650,381.95,29.44,6.28,99.49
Men's,800,Heats,GOEDEMANS Benjamin,AUS,700,412.05,30.1,6.42,97.31
Men's,800,Heats,GOEDEMANS Benjamin,AUS,750,440.97,28.92,6.17,101.28
Men's,800,Heats,GOEDEMANS Benjamin,AUS,800,468.66,27.69,5.91,105.78
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,50,29.91,29.91,5.74,108.92
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,100,61.83,31.92,6.12,102.06
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,150,94.9,33.07,6.34,98.51
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,200,127.74,32.84,6.3,99.2
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,250,160.93,33.19,6.37,98.16
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,300,194.05,33.12,6.35,98.37
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,350,227.22,33.17,6.36,98.22
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,400,260.01,32.79,6.29,99.36
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,450,292.97,32.96,6.32,98.84
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,500,325.85,32.88,6.31,99.08
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,550,358.71,32.86,6.3,99.14
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,600,391.24,32.53,6.24,100.15
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,650,424.19,32.95,6.32,98.87
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,700,456.8,32.61,6.26,99.9
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,750,489.51,32.71,6.28,99.6
Men's,800,Heats,HERNANDEZ MOJARRIETA VA,CUB,800,521.26,31.75,6.09,102.61
Men's,800,Heats,JAOUADI Ahmed,TUN,50,26.31,26.31,5.7,109.65
Men's,800,Heats,JAOUADI Ahmed,TUN,100,54.84,28.53,6.18,101.12
Men's,800,Heats,JAOUADI Ahmed,TUN,150,83.46,28.62,6.2,100.8
Men's,800,Heats,JAOUADI Ahmed,TUN,200,112.54,29.08,6.3,99.2
Men's,800,Heats,JAOUADI Ahmed,TUN,250,141.51,28.97,6.28,99.58
Men's,800,Heats,JAOUADI Ahmed,TUN,300,170.76,29.25,6.34,98.63
Men's,800,Heats,JAOUADI Ahmed,TUN,350,199.67,28.91,6.26,99.79
Men's,800,Heats,JAOUADI Ahmed,TUN,400,228.66,28.99,6.28,99.51
Men's,800,Heats,JAOUADI Ahmed,TUN,450,257.45,28.79,6.24,100.2
Men's,800,Heats,JAOUADI Ahmed,TUN,500,286.87,29.42,6.37,98.06
Men's,800,Heats,JAOUADI Ahmed,TUN,550,316.03,29.16,6.32,98.93
Men's,800,Heats,JAOUADI Ahmed,TUN,600,345.47,29.44,6.38,97.99
Men's,800,Heats,JAOUADI Ahmed,TUN,650,374.35,28.88,6.26,99.89
Men's,800,Heats,JAOUADI Ahmed,TUN,700,403.79,29.44,6.38,97.99
Men's,800,Heats,JAOUADI Ahmed,TUN,750,432.96,29.17,6.32,98.9
Men's,800,Heats,JAOUADI Ahmed,TUN,800,461.58,28.62,6.2,100.8
Men's,800,Heats,JOENSEN Liggjas,FRO,50,28.16,28.16,5.61,111.33
Men's,800,Heats,JOENSEN Liggjas,FRO,100,58.69,30.53,6.09,102.69
Men's,800,Heats,JOENSEN Liggjas,FRO,150,89.89,31.2,6.22,100.48
Men's,800,Heats,JOENSEN Liggjas,FRO,200,121.38,31.49,6.28,99.56
Men's,800,Heats,JOENSEN Liggjas,FRO,250,152.97,31.59,6.3,99.24
Men's,800,Heats,JOENSEN Liggjas,FRO,300,184.68,31.71,6.32,98.86
Men's,800,Heats,JOENSEN Liggjas,FRO,350,216.21,31.53,6.29,99.43
Men's,800,Heats,JOENSEN Liggjas,FRO,400,247.97,31.76,6.33,98.71
Men's,800,Heats,JOENSEN Liggjas,FRO,450,279.87,31.9,6.36,98.28
Men's,800,Heats,JOENSEN Liggjas,FRO,500,312.04,32.17,6.41,97.45
Men's,800,Heats,JOENSEN Liggjas,FRO,550,344.53,32.49,6.48,96.49
Men's,800,Heats,JOENSEN Liggjas,FRO,600,376.86,32.33,6.45,96.97
Men's,800,Heats,JOENSEN Liggjas,FRO,650,408.67,31.81,6.34,98.55
Men's,800,Heats,JOENSEN Liggjas,FRO,700,440.4,31.73,6.33,98.8
Men's,800,Heats,JOENSEN Liggjas,FRO,750,471.84,31.44,6.27,99.71
Men's,800,Heats,JOENSEN Liggjas,FRO,800,501.6,29.76,5.93,105.34
Men's,800,Heats,JOHANSSON Victor,SWE,50,27.51,27.51,5.92,105.6
Men's,800,Heats,JOHANSSON Victor,SWE,100,56.76,29.25,6.29,99.32
Men's,800,Heats,JOHANSSON Victor,SWE,150,85.82,29.06,6.25,99.97
Men's,800,Heats,JOHANSSON Victor,SWE,200,115.04,29.22,6.29,99.42
Men's,800,Heats,JOHANSSON Victor,SWE,250,144.29,29.25,6.29,99.32
Men's,800,Heats,JOHANSSON Victor,SWE,300,173.61,29.32,6.31,99.08
Men's,800,Heats,JOHANSSON Victor,SWE,350,202.81,29.2,6.28,99.49
Men's,800,Heats,JOHANSSON Victor,SWE,400,232.14,29.33,6.31,99.05
Men's,800,Heats,JOHANSSON Victor,SWE,450,261.39,29.25,6.29,99.32
Men's,800,Heats,JOHANSSON Victor,SWE,500,290.72,29.33,6.31,99.05
Men's,800,Heats,JOHANSSON Victor,SWE,550,320.24,29.52,6.35,98.41
Men's,800,Heats,JOHANSSON Victor,SWE,600,349.45,29.21,6.28,99.45
Men's,800,Heats,JOHANSSON Victor,SWE,650,378.73,29.28,6.3,99.22
Men's,800,Heats,JOHANSSON Victor,SWE,700,407.92,29.19,6.28,99.52
